timestamp,price,volume
1752512400,3008.86,70007446.437102
1752516000,2989.5,96973462.905922
1752519600,3000.33,89595770.961262
1752523200,3003.98,74284807.193156
1752526800,3010.99,57064530.541195
1752530400,3013.61,41105477.898212
1752534000,3013.62,24246785.176796
1752537600,2992.96,50769412.326269
1752541200,2976.7,117562235.258907
1752544800,2974.2,104883528.273013
1752548400,2951.8,133709517.11243
1752552000,2968.32,80818131.763345
1752555600,2974.49,43566078.591552
1752559200,2985.5,92968072.904326
1752562800,2977.49,74708043.830111
1752566400,2973.99,60782247.506014
1752570000,2972.88,39979286.951936
1752573600,2974.31,33422327.146858
1752577200,2981.11,44535542.361835
1752580800,3000.29,146213632.717126
1752584400,3051.71,200461486.017464
1752588000,2977.93,210687649.148741
1752591600,3039.93,179107601.296419
1752595200,3048.21,138928657.447005
1752598800,3096.29,162352366.74582
1752602400,3065.41,194281150.799101
1752606000,3040.88,190139876.936263
1752609600,3040.89,55101530.065639
1752613200,3080.82,48279594.581547
1752616800,3094.06,56186622.379222
1752620400,3137.89,150907523.792206
1752624000,3142.7,122114152.710413
1752627600,3139.78,86328411.116872
1752631200,3115.51,77747046.877859
1752634800,3115.99,48869384.601491
1752638400,3128.65,53503744.720845
1752642000,3142.55,85799440.491826
1752645600,3165.23,126791318.329601
1752649200,3162.45,80275582.397865
1752652800,3164.49,73162095.907872
1752656400,3162.24,77666594.365758
1752660000,3144.08,103362018.782087
1752663600,3150.5,53270840.290617
1752667200,3164.93,87403696.481769
1752670800,3195.81,182799468.037318
1752674400,3251.66,365755311.115415
1752678000,3244.49,258953543.094136
1752681600,3285.24,232128048.109214
1752685200,3317.09,293651972.564112
1752688800,3335.98,346773679.603457
1752692400,3384.23,219032414.757308
1752696000,3380.3,403639747.371394
1752699600,3374.01,132093103.555741
1752703200,3362.54,110252964.675592
1752706800,3371.35,77780487.309705
1752710400,3376.8,88384638.728442
1752714000,3338.21,175244129.288892
1752717600,3348.55,93451533.076056
1752721200,3330.14,100645215.449521
1752724800,3351,68751599.146824
1752728400,3374.08,64719008.641373
1752732000,3441.29,208608151.41221
1752735600,3447.9,202485460.797175
1752739200,3448.68,106874363.937196
1752742800,3466.02,171246283.045088
1752746400,3458.19,153515247.93283
1752750000,3433.29,108279628.932998
1752753600,3425.61,165852875.829121
1752757200,3400.3,228968962.709313
1752760800,3426.5,121143123.435734
1752764400,3420.49,125542342.875858
1752768000,3394.59,181740839.582011
1752771600,3424.05,116299863.674551
1752775200,3427.04,79635361.709554
1752778800,3412.33,110995374.278266
1752782400,3420.76,114385312.150367
1752786000,3468,245555161.77867
1752789600,3466.63,108030663.081458
1752793200,3476.87,191424591.761496
1752796800,3538.17,165308997.351415
1752800400,3614.89,401333485.48275
1752804000,3602.11,215175520.719484
1752807600,3596.4,112936542.520091
1752811200,3619.41,137540447.571341
1752814800,3669.9,282046182.504789
1752818400,3650.73,161408528.545752
1752822000,3604.1,289693405.357743
1752825600,3603.88,227442178.803614
1752829200,3620.91,166474642.240185
1752832800,3617.61,73782958.771121
1752836400,3610.24,74726662.91505
1752840000,3637.57,142190917.789747
1752843600,3639.02,203897385.955794
1752847200,3585.23,412252694.731432
1752850800,3563.68,243102350.774894
1752854400,3573.19,127620688.296671
1752858000,3600.2,108581908.131073
1752861600,3572.54,66824804.617015
1752865200,3551.59,131032157.828403
1752868800,3517.3,204051657.88936
1752872400,3553.9,83546328.914427
1752876000,3538.48,85949075.208815
1752879600,3546.92,63768605.300858
1752883200,3522.21,64163837.069625
1752886800,3545,61010110.786651
1752890400,3569.5,71260189.532881
1752894000,3592.98,85304155.879053
1752897600,3589.68,59111511.52282
1752901200,3586.31,38944731.849378
1752904800,3570.99,38394795.762413
1752908400,3571.47,54192468.210733
1752912000,3554.34,67331455.142932
1752915600,3558.1,39017599.289433
1752919200,3557.84,43840927.526527
1752922800,3552.75,75313714.510906
1752926400,3561.8,63353699.817708
1752930000,3558.76,51017786.282731
1752933600,3531.57,75965804.98744
1752937200,3552,61578080.26595
1752940800,3559.88,74088155.750801
1752944400,3543,44739674.273689
1752948000,3552.8,44265027.569671
1752951600,3577.61,61825665.484524
1752955200,3563.64,61246938.368113
1752958800,3571.44,56698395.643565
1752962400,3576.7,36498341.594569
1752966000,3592.01,30868884.214963
1752969600,3591.11,39190046.167583
1752973200,3604.81,120209972.948686
1752976800,3616.3,41499971.01962
1752980400,3658.01,235996825.17504
1752984000,3654.01,91680727.660848
1752987600,3647.21,77093403.758329
1752991200,3652.54,44904612.265949
1752994800,3668.49,92186405.066461
1752998400,3711.51,197249432.384886
1753002000,3707.12,206093430.386449
1753005600,3699.63,84318222.701062
1753009200,3756.71,244036602.172987
1753012800,3747.58,143811559.802363
1753016400,3748.85,99291896.70025
1753020000,3767.06,103672596.117646
1753023600,3786.05,150897733.348832
1753027200,3809.19,245872143.18009
1753030800,3738.84,244383384.744436
1753034400,3750.11,103750172.140778
1753038000,3749.93,103658752.481034
1753041600,3740.19,117988231.959798
1753045200,3770.3,90297546.696258
1753048800,3747.07,210846790.267248
1753052400,3756.69,81574879.253462
1753056000,3746.7,112157723.208523
1753059600,3723.67,90905866.22678
1753063200,3743.31,88886087.071548
1753066800,3757.37,88493332.66784
1753070400,3761.76,102316896.655708
1753074000,3782.81,87058431.706366
1753077600,3787.37,138098395.60178
1753081200,3787.69,99381614.660576
1753084800,3777.55,142219774.065364
1753088400,3772.13,91131023.82934
1753092000,3810.85,123615498.117226
1753095600,3808.69,168266702.65051
1753099200,3810.72,105538338.972693
1753102800,3819.87,181386107.079169
1753106400,3841.02,246678126.041537
1753110000,3810.37,152001314.573219
1753113600,3768.27,336389271.999174
1753117200,3769.9,180409866.080847
1753120800,3736.74,129741633.402836
1753124400,3736.46,160305471.841926
1753128000,3755.86,90228003.588679
1753131600,3750.67,52761929.084168
1753135200,3761.44,46503161.336342
1753138800,3762.33,55781838.457565
1753142400,3742.95,68057057.759503
1753146000,3794.43,225585283.918209
1753149600,3736.98,106685450.598605
1753153200,3731.14,131993092.48528
1753156800,3655.36,208579171.782507
1753160400,3689.68,170153457.016657
1753164000,3691.6,136588406.829014
1753167600,3676.91,111925247.514252
1753171200,3649.99,192458400.683616
1753174800,3660.58,183479938.096423
1753178400,3698.4,86056461.870148
1753182000,3705.3,130072260.282138
1753185600,3701.55,120490097.452464
1753189200,3647.93,248932036.722801
1753192800,3706.33,216057913.668954
1753196400,3718.11,166505371.96429
1753200000,3716.98,130878355.564245
1753203600,3699.37,125394597.387195
1753207200,3710.65,98618379.708246
1753210800,3670.14,97300389.113908
1753214400,3706.73,83537192.697113
1753218000,3705.77,41073682.686444
1753221600,3719.82,52779440.341426
1753225200,3746.21,82820925.576741
1753228800,3725.52,102907112.154955
1753232400,3738.53,68278481.677883
1753236000,3745.56,110190300.344783
1753239600,3728.63,70793608.803955
1753243200,3734.88,46378301.296602
1753246800,3713.52,66281722.186442
