timestamp,price
1726354800,2418.79
1726358400,2418.89
1726362000,2421.69
1726365600,2425.20
1726369200,2425.78
1726372800,2422.46
1726376400,2419.75
1726380000,2420.70
1726383600,2423.77
1726387200,2422.71
1726390800,2416.63
1726394400,2414.47
1726398000,2407.64
1726401600,2406.56
1726405200,2414.58
1726408800,2412.44
1726412400,2415.34
1726416000,2406.63
1726419600,2392.19
1726423200,2382.66
1726426800,2386.22
1726430400,2369.82
1726434000,2346.18
1726437600,2343.80
1726441200,2339.11
1726444800,2318.01
1726448400,2302.27
1726452000,2275.99
1726455600,2264.99
1726459200,2277.82
1726462800,2284.50
1726466400,2290.17
1726470000,2292.59
1726473600,2308.50
1726477200,2318.13
1726480800,2290.76
1726484400,2303.38
1726488000,2309.99
1726491600,2304.41
1726495200,2295.20
1726498800,2279.04
1726502400,2288.19
1726506000,2282.44
1726509600,2298.59
1726513200,2284.40
1726516800,2277.20
1726520400,2277.35
1726524000,2287.00
1726527600,2288.51
1726531200,2297.18
1726534800,2278.60
1726538400,2276.33
1726542000,2287.99
1726545600,2283.34
1726549200,2291.78
1726552800,2297.74
1726556400,2297.73
1726560000,2315.22
1726563600,2306.37
1726567200,2311.69
1726570800,2322.80
1726574400,2310.52
1726578000,2316.79
1726581600,2313.78
1726585200,2362.83
1726588800,2386.53
1726592400,2365.61
1726596000,2366.78
1726599600,2350.37
1726603200,2352.19
1726606800,2348.64
1726610400,2345.47
1726614000,2335.21
1726617600,2338.85
1726621200,2320.80
1726624800,2326.00
1726628400,2340.00
1726632000,2333.60
1726635600,2320.39
1726639200,2322.06
1726642800,2333.07
1726646400,2329.75
1726650000,2320.26
1726653600,2299.40
1726657200,2304.23
1726660800,2303.00
1726664400,2314.76
1726668000,2295.23
1726671600,2304.41
1726675200,2290.39
1726678800,2304.66
1726682400,2317.23
1726686000,2329.41
1726689600,2308.65
1726693200,2326.37
1726696800,2337.77
1726700400,2346.39
1726704000,2384.01
1726707600,2391.06
1726711200,2387.21
1726714800,2398.60
1726718400,2405.79
1726722000,2421.80
1726725600,2410.81
1726729200,2415.33
1726732800,2439.92
1726736400,2434.38
1726740000,2431.99
1726743600,2425.39
1726747200,2439.19
1726750800,2435.51
1726754400,2435.38
1726758000,2431.26
1726761600,2445.91
1726765200,2476.20
1726768800,2480.04
1726772400,2474.55
1726776000,2461.69
1726779600,2461.78
1726783200,2463.49
1726786800,2475.38
1726790400,2466.80
1726794000,2446.20
1726797600,2456.01
1726801200,2459.93
1726804800,2527.40
1726808400,2542.79
1726812000,2543.53
1726815600,2560.60
1726819200,2555.18
1726822800,2547.60
1726826400,2545.79
1726830000,2554.07
1726833600,2548.20
1726837200,2548.79
1726840800,2529.83
1726844400,2529.82
1726848000,2559.93
1726851600,2546.80
1726855200,2533.39
1726858800,2546.99
1726862400,2544.59
1726866000,2544.79
1726869600,2549.43
1726873200,2548.20
1726876800,2558.40
1726880400,2569.60
1726884000,2548.20
1726887600,2546.00
1726891200,2545.18
1726894800,2539.21
1726898400,2545.72
1726902000,2550.60
1726905600,2553.84
1726909200,2548.22
1726912800,2551.92
1726916400,2548.42
1726920000,2555.32
1726923600,2564.60
1726927200,2575.04
1726930800,2561.70
1726934400,2566.49
1726938000,2562.99
1726941600,2569.51
1726945200,2571.96
1726948800,2570.39
1726952400,2566.47
1726956000,2563.61
1726959600,2575.80
1726963200,2619.00
1726966800,2617.39
1726970400,2601.60
1726974000,2596.19
1726977600,2597.61
1726981200,2597.58
1726984800,2586.92
1726988400,2581.99
1726992000,2589.81
1726995600,2593.20
1726999200,2581.29
1727002800,2579.01
1727006400,2583.24
1727010000,2582.60
1727013600,2564.54
1727017200,2568.65
1727020800,2567.66
1727024400,2574.00
1727028000,2581.82
1727031600,2576.53
1727035200,2578.83
1727038800,2576.20
1727042400,2531.63
1727046000,2586.90
1727049600,2577.59
1727053200,2597.60
1727056800,2612.64
1727060400,2640.25
1727064000,2676.79
1727067600,2659.61
1727071200,2658.00
1727074800,2655.72
1727078400,2640.80
1727082000,2651.03
1727085600,2654.21
1727089200,2645.79
1727092800,2646.60
1727096400,2648.20
1727100000,2646.78
1727103600,2653.65
1727107200,2684.83
1727110800,2665.89
1727114400,2665.64
1727118000,2679.80
1727121600,2669.42
1727125200,2662.10
1727128800,2649.60
1727132400,2649.63
1727136000,2646.69
1727139600,2631.59
1727143200,2625.26
1727146800,2621.00
1727150400,2624.77
1727154000,2626.32
1727157600,2633.02
1727161200,2644.19
1727164800,2648.98
1727168400,2659.72
1727172000,2647.81
1727175600,2641.17
1727179200,2639.79
1727182800,2635.73
1727186400,2616.88
1727190000,2611.92
1727193600,2616.79
1727197200,2631.39
1727200800,2650.39
1727204400,2640.38
1727208000,2650.40
1727211600,2653.16
1727215200,2655.80
1727218800,2665.50
1727222400,2651.00
1727226000,2640.92
1727229600,2645.37
1727233200,2645.89
1727236800,2643.60
1727240400,2629.49
1727244000,2622.40
1727247600,2620.52
1727251200,2624.21
1727254800,2627.06
1727258400,2614.62
1727262000,2621.79
1727265600,2625.00
1727269200,2622.22
1727272800,2619.00
1727276400,2627.97
1727280000,2598.82
1727283600,2602.41
1727287200,2577.90
1727290800,2583.20
1727294400,2578.00
1727298000,2577.35
1727301600,2578.59
1727305200,2568.21
1727308800,2582.06
1727312400,2567.81
1727316000,2590.40
1727319600,2595.70
1727323200,2601.00
1727326800,2594.82
1727330400,2611.96
1727334000,2616.60
1727337600,2628.19
1727341200,2617.61
1727344800,2617.99
1727348400,2626.61
1727352000,2627.74
1727355600,2630.41
1727359200,2624.61
1727362800,2620.00
1727366400,2647.81
1727370000,2660.68
1727373600,2633.53
1727377200,2658.61
1727380800,2653.40
1727384400,2634.94
1727388000,2642.99
1727391600,2637.22
1727395200,2630.71
1727398800,2638.70
1727402400,2626.65
1727406000,2617.71
1727409600,2644.55
1727413200,2647.13
1727416800,2658.99
1727420400,2659.60
1727424000,2664.79
1727427600,2666.20
1727431200,2658.42
1727434800,2646.84
1727438400,2655.20
1727442000,2656.22
1727445600,2660.49
1727449200,2686.57
1727452800,2687.00
1727456400,2719.80
1727460000,2700.73
1727463600,2703.40
1727467200,2697.60
1727470800,2692.96
1727474400,2695.08
1727478000,2708.46
1727481600,2700.81
1727485200,2696.69
1727488800,2697.21
1727492400,2701.49
1727496000,2690.47
1727499600,2693.75
1727503200,2684.10
1727506800,2683.82
1727510400,2676.41
1727514000,2663.21
1727517600,2669.84
1727521200,2677.28
1727524800,2671.00
1727528400,2655.58
1727532000,2665.15
1727535600,2672.30
1727539200,2671.67
1727542800,2666.58
1727546400,2679.69
1727550000,2676.71
1727553600,2678.80
1727557200,2676.68
1727560800,2670.84
1727564400,2675.85
1727568000,2677.29
1727571600,2671.44
1727575200,2675.57
1727578800,2673.85
1727582400,2673.22
1727586000,2671.14
1727589600,2666.41
1727593200,2652.26
1727596800,2640.82
1727600400,2648.38
1727604000,2647.05
1727607600,2648.57
1727611200,2656.79
1727614800,2644.71
1727618400,2653.39
1727622000,2654.91
1727625600,2667.58
1727629200,2668.20
1727632800,2663.25
1727636400,2665.00
1727640000,2672.50
1727643600,2664.90
1727647200,2668.39
1727650800,2658.37
1727654400,2657.09
1727658000,2651.06
1727661600,2614.61
1727665200,2616.43
1727668800,2626.01
1727672400,2629.60
1727676000,2643.29
1727679600,2631.35
1727683200,2636.26
1727686800,2637.79
1727690400,2612.61
1727694000,2604.96
1727697600,2630.00
1727701200,2636.18
1727704800,2620.08
1727708400,2617.05
1727712000,2604.34
1727715600,2603.41
1727719200,2606.66
1727722800,2590.45
1727726400,2597.56
1727730000,2611.20
1727733600,2612.16
1727737200,2598.80
1727740800,2602.45
1727744400,2623.35
1727748000,2613.83
1727751600,2617.89
1727755200,2629.12
1727758800,2639.60
1727762400,2640.69
1727766000,2650.43
1727769600,2645.64
1727773200,2642.51
1727776800,2635.75
1727780400,2637.61
1727784000,2629.68
1727787600,2618.91
1727791200,2587.85
1727794800,2508.21
1727798400,2526.67
1727802000,2497.39
1727805600,2510.09
1727809200,2499.90
1727812800,2488.90
1727816400,2455.08
1727820000,2461.80
1727823600,2451.63
1727827200,2452.54
1727830800,2467.75
1727834400,2476.81
1727838000,2491.04
1727841600,2489.82
1727845200,2489.25
1727848800,2479.58
1727852400,2485.58
1727856000,2480.88
1727859600,2477.13
1727863200,2448.88
1727866800,2455.79
1727870400,2453.97
1727874000,2428.24
1727877600,2451.19
1727881200,2444.39
1727884800,2471.58
1727888400,2442.43
1727892000,2436.20
1727895600,2382.68
1727899200,2374.66
1727902800,2381.70
1727906400,2374.08
1727910000,2379.79
1727913600,2356.99
1727917200,2383.62
1727920800,2382.58
1727924400,2387.88
1727928000,2398.89
1727931600,2393.48
1727935200,2381.21
1727938800,2389.18
1727942400,2366.08
1727946000,2325.06
1727949600,2352.77
1727953200,2368.54
1727956800,2342.12
1727960400,2352.52
1727964000,2349.24
1727967600,2321.20
1727971200,2337.68
1727974800,2321.82
1727978400,2345.81
1727982000,2344.96
1727985600,2351.67
1727989200,2334.67
1727992800,2351.66
1727996400,2353.22
1728000000,2351.64
1728003600,2344.00
1728007200,2373.75
1728010800,2368.30
1728014400,2369.34
1728018000,2373.32
1728021600,2378.54
1728025200,2374.40
1728028800,2379.94
1728032400,2382.30
1728036000,2378.41
1728039600,2376.81
1728043200,2383.30
1728046800,2388.28
1728050400,2374.69
1728054000,2377.95
1728057600,2415.41
1728061200,2435.98
1728064800,2412.68
1728068400,2428.82
1728072000,2427.81
1728075600,2427.90
1728079200,2425.45
1728082800,2419.98
1728086400,2420.45
1728090000,2422.94
1728093600,2417.39
1728097200,2397.56
1728100800,2398.46
1728104400,2407.12
1728108000,2414.52
1728111600,2423.32
1728115200,2417.89
1728118800,2419.89
1728122400,2424.58
1728126000,2420.80
1728129600,2420.27
1728133200,2420.84
1728136800,2413.62
1728140400,2412.19
1728144000,2413.49
1728147600,2406.49
1728151200,2409.62
1728154800,2398.36
1728158400,2393.18
1728162000,2393.88
1728165600,2408.84
1728169200,2418.85
1728172800,2410.02
1728176400,2410.57
1728180000,2418.65
1728183600,2415.37
1728187200,2416.60
1728190800,2415.81
1728194400,2417.68
1728198000,2418.20
1728201600,2417.29
1728205200,2421.17
1728208800,2421.97
1728212400,2420.79
1728216000,2426.21
1728219600,2436.19
1728223200,2426.87
1728226800,2446.94
1728230400,2449.73
1728234000,2440.48
1728237600,2444.42
1728241200,2450.49
1728244800,2442.03
1728248400,2442.55
1728252000,2422.43
1728255600,2438.21
1728259200,2440.64
1728262800,2494.87
1728266400,2504.91
1728270000,2509.19
1728273600,2497.07
1728277200,2489.12
1728280800,2486.80
1728284400,2490.60
1728288000,2485.81
1728291600,2478.22
1728295200,2452.67
1728298800,2445.03
1728302400,2468.59
1728306000,2465.95
1728309600,2487.35
1728313200,2488.48
1728316800,2475.62
1728320400,2478.08
1728324000,2474.00
1728327600,2433.97
1728331200,2447.40
1728334800,2445.50
1728338400,2447.99
1728342000,2408.78
1728345600,2428.54
1728349200,2436.25
1728352800,2436.91
1728356400,2443.26
1728360000,2439.17
1728363600,2434.78
1728367200,2425.01
1728370800,2435.00
1728374400,2425.11
1728378000,2427.04
1728381600,2433.69
1728385200,2431.61
1728388800,2437.29
1728392400,2430.52
1728396000,2450.52
1728399600,2432.85
1728403200,2411.81
1728406800,2439.61
1728410400,2452.53
1728414000,2429.82
1728417600,2436.68
1728421200,2443.00
1728424800,2456.38
1728428400,2435.76
1728432000,2440.06
1728435600,2438.93
1728439200,2459.80
1728442800,2447.92
1728446400,2441.14
1728450000,2448.01
1728453600,2447.61
1728457200,2438.83
1728460800,2437.30
1728464400,2432.93
1728468000,2435.51
1728471600,2432.18
1728475200,2437.34
1728478800,2429.09
1728482400,2429.33
1728486000,2434.26
1728489600,2457.08
1728493200,2428.10
1728496800,2435.53
1728500400,2416.58
1728504000,2414.43
1728507600,2361.99
1728511200,2374.19
1728514800,2374.79
1728518400,2371.62
1728522000,2379.88
1728525600,2395.40
1728529200,2392.40
1728532800,2394.34
1728536400,2392.34
1728540000,2400.20
1728543600,2403.71
1728547200,2395.00
1728550800,2380.52
1728554400,2389.95
1728558000,2394.09
1728561600,2403.01
1728565200,2388.72
1728568800,2380.27
1728572400,2382.95
1728576000,2411.48
1728579600,2387.20
1728583200,2354.20
1728586800,2352.72
1728590400,2364.50
1728594000,2362.85
1728597600,2379.15
1728601200,2378.57
1728604800,2382.19
1728608400,2385.50
1728612000,2400.93
1728615600,2401.92
1728619200,2413.14
1728622800,2409.87
1728626400,2405.65
1728630000,2410.62
1728633600,2405.56
1728637200,2403.70
1728640800,2419.00
1728644400,2411.98
1728648000,2418.09
1728651600,2421.99
1728655200,2433.43
1728658800,2436.07
1728662400,2445.72
1728666000,2436.64
1728669600,2449.98
1728673200,2447.87
1728676800,2456.74
1728680400,2456.82
1728684000,2450.02
1728687600,2439.60
1728691200,2440.65
1728694800,2447.47
1728698400,2442.96
1728702000,2438.49
1728705600,2438.87
1728709200,2445.36
1728712800,2447.40
1728716400,2443.62
1728720000,2443.65
1728723600,2445.49
1728727200,2443.13
1728730800,2453.17
1728734400,2448.08
1728738000,2458.56
1728741600,2457.75
1728745200,2473.80
1728748800,2478.13
1728752400,2471.66
1728756000,2479.80
1728759600,2472.25
1728763200,2471.01
1728766800,2472.57
1728770400,2479.79
1728774000,2484.50
1728777600,2479.48
1728781200,2470.34
1728784800,2469.37
1728788400,2469.75
1728792000,2459.42
1728795600,2462.63
1728799200,2466.26
1728802800,2466.71
1728806400,2465.11
1728810000,2464.56
1728813600,2466.48
1728817200,2464.30
1728820800,2461.03
1728824400,2467.48
1728828000,2461.03
1728831600,2448.96
1728835200,2440.61
1728838800,2457.63
1728842400,2444.09
1728846000,2447.33
1728849600,2454.69
1728853200,2459.99
1728856800,2477.95
1728860400,2462.58
1728864000,2466.40
1728867600,2454.42
1728871200,2443.17
1728874800,2452.96
1728878400,2528.15
1728882000,2537.13
1728885600,2528.29
1728889200,2525.04
1728892800,2529.43
1728896400,2522.75
1728900000,2533.93
1728903600,2536.75
1728907200,2535.83
1728910800,2552.36
1728914400,2578.82
1728918000,2620.50
1728921600,2639.01
1728925200,2620.72
1728928800,2626.48
1728932400,2628.10
1728936000,2618.06
1728939600,2620.29
1728943200,2622.49
1728946800,2644.44
1728950400,2630.81
1728954000,2623.16
1728957600,2630.22
1728961200,2625.45
1728964800,2607.89
1728968400,2610.87
1728972000,2593.93
1728975600,2611.80
1728979200,2616.76
1728982800,2613.91
1728986400,2611.52
1728990000,2612.36
1728993600,2588.04
1728997200,2608.44
1729000800,2679.82
1729004400,2563.82
1729008000,2574.11
1729011600,2592.67
1729015200,2589.12
1729018800,2587.18
1729022400,2591.03
1729026000,2575.71
1729029600,2585.96
1729033200,2596.50
1729036800,2605.33
1729040400,2596.96
1729044000,2620.54
1729047600,2618.68
1729051200,2618.46
1729054800,2612.57
1729058400,2617.67
1729062000,2608.47
1729065600,2607.43
1729069200,2611.13
1729072800,2617.53
1729076400,2611.57
1729080000,2638.19
1729083600,2633.55
1729087200,2614.09
1729090800,2604.52
1729094400,2608.97
1729098000,2615.83
1729101600,2624.31
1729105200,2613.41
1729108800,2618.14
1729112400,2620.29
1729116000,2615.96
1729119600,2619.75
1729123200,2617.16
1729126800,2623.32
1729130400,2636.62
1729134000,2625.93
1729137600,2644.83
1729141200,2633.19
1729144800,2621.81
1729148400,2627.87
1729152000,2628.10
1729155600,2626.72
1729159200,2618.09
1729162800,2610.85
1729166400,2600.03
1729170000,2611.90
1729173600,2593.84
1729177200,2603.41
1729180800,2624.53
1729184400,2613.72
1729188000,2599.97
1729191600,2583.13
1729195200,2598.62
1729198800,2600.01
1729202400,2606.51
1729206000,2607.21
1729209600,2605.89
1729213200,2602.01
1729216800,2637.95
1729220400,2632.99
1729224000,2612.00
1729227600,2614.73
1729231200,2626.16
1729234800,2630.84
1729238400,2647.68
1729242000,2634.73
1729245600,2626.31
1729249200,2626.39
1729252800,2622.78
1729256400,2618.84
1729260000,2628.38
1729263600,2646.49
1729267200,2650.28
1729270800,2651.17
1729274400,2646.02
1729278000,2665.51
1729281600,2650.60
1729285200,2645.67
1729288800,2638.95
1729292400,2636.25
1729296000,2642.51
1729299600,2640.16
1729303200,2635.85
1729306800,2649.65
1729310400,2648.49
1729314000,2644.99
1729317600,2644.77
1729321200,2643.82
1729324800,2642.31
1729328400,2646.28
1729332000,2645.39
1729335600,2641.47
1729339200,2634.83
1729342800,2636.80
1729346400,2637.19
1729350000,2653.12
1729353600,2642.87
1729357200,2640.80
1729360800,2640.82
1729364400,2639.40
1729368000,2642.51
1729371600,2646.81
1729375200,2642.40
1729378800,2650.00
1729382400,2650.65
1729386000,2642.29
1729389600,2643.33
